,Formula,Elements,Composition,Symmetry,Crystal system,Density [g/m$^3$],Volume [$\mathring{A}^3$],Bulk modulus[GPa],Shear modulus [GPa],Poisson,Metal,Experimental report
459,SrInPt,"[Element In, Element Pt, Element Sr]",Sr1 In1 Pt1,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',ortho,8.946946665173794,295.11780299414255,62.28932687606853,24.849440810641486,0.32394381641980946,True,True
460,YMgHg2,"[Element Hg, Element Mg, Element Y]",Y1 Mg1 Hg2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,9.430575310482082,90.57412446271174,62.31277963913139,23.68932449720525,0.33129477785706246,True,False
461,Y5Sn3,"[Element Sn, Element Y]",Y5 Sn3,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mcm' number=193 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,5.801945225909033,458.30352128198496,62.46271743369998,44.412539105107555,0.21260306320260908,True,True
462,TiPbO3,"[Element O, Element Pb, Element Ti]",Ti1 Pb1 O3,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4mm' number=99 point_group='4mm' symprec=0.1 version='1.16.2',tet,7.801556471692714,64.50656431866487,62.5051989503384,38.5628992104439,0.24414042103349382,False,True
463,Y2AlZn,"[Element Al, Element Y, Element Zn]",Y2 Al1 Zn1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,4.852353289923562,92.46675711140198,62.50807557550563,40.61102498537177,0.23298060242356158,True,False
464,AlCuSe2,"[Element Al, Element Cu, Element Se]",Al1 Cu1 Se2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I-42d' number=122 point_group='-42m' symprec=0.1 version='1.16.2',tet,4.781385838476759,172.56789465764706,62.51523100285671,28.432401861388854,0.30253273917541446,False,True
465,SrAsPd,"[Element As, Element Pd, Element Sr]",Sr1 As1 Pd1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,6.267330622258319,142.52359453610913,62.636416443871724,27.052348443065632,0.3112289679427663,True,True
466,Cu2SiSe3,"[Element Cu, Element Se, Element Si]",Cu2 Si1 Se3,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='Cc' number=9 point_group='m' symprec=0.1 version='1.16.2',mono,5.2507950422182175,247.9726555194205,62.76283745979465,28.328124249615023,0.3038369211354748,False,True
467,ScTe,"[Element Sc, Element Te]",Sc1 Te1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,5.546529536829515,103.3207634237463,62.823131213556294,33.40564107670558,0.2741590815799228,True,True
468,CaCuAs,"[Element As, Element Ca, Element Cu]",Ca1 Cu1 As1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,4.9695828633385055,119.31864388729154,62.90247144413085,43.36871719000201,0.21969079560977767,True,True
469,Li3VO4,"[Element Li, Element O, Element V]",Li3 V1 O4,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pmn2_1' number=31 point_group='mm2' symprec=0.1 version='1.16.2',ortho,2.6975068558216786,167.1456517911135,62.97155504349092,32.88571633673943,0.27759923504729783,False,True
470,YMgAg2,"[Element Ag, Element Mg, Element Y]",Y1 Mg1 Ag2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,6.482849972262653,84.2576585626261,62.971646513205144,13.764490463523284,0.39813107479646465,True,False
471,Cd(InS2)2,"[Element Cd, Element In, Element S]",Cd1 In2 S4,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fd-3m' number=227 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,4.789859607424008,326.0902033892593,62.975291512977,22.327596542224,0.3414634578928648,False,True
472,Ca3Al7Ag2,"[Element Ag, Element Al, Element Ca]",Ca3 Al7 Ag2,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R-3m' number=166 point_group='-3m' symprec=0.1 version='1.16.2',trig,3.599108543161647,242.14864776252938,62.98654357647693,39.91707443880756,0.23839359661264303,True,True
473,LiAlSi,"[Element Al, Element Li, Element Si]",Li1 Al1 Si1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='F-43m' number=216 point_group='-43m' symprec=0.1 version='1.16.2',cubic,1.9973824269645617,51.550854332397535,62.992534448727156,55.44852617542459,0.15972218507929686,True,True
474,Li3B7O12,"[Element B, Element Li, Element O]",Li3 B7 O12,crystal_system=<CrystalSystem.tri: 'Triclinic'> symbol='P-1' number=2 point_group='-1' symprec=0.1 version='1.16.2',tri,2.336922888427131,409.98662575062383,63.122375059959595,37.259830485945706,0.2533843864040099,False,True
475,MgCuSn,"[Element Cu, Element Mg, Element Sn]",Mg1 Cu1 Sn1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='F-43m' number=216 point_group='-43m' symprec=0.1 version='1.16.2',cubic,5.807460810759918,59.06240632747032,63.151986374687766,29.817977605825927,0.29602242256527084,True,True
476,Sr5P3BrO12,"[Element Br, Element O, Element P, Element Sr]",Sr5 P3 Br1 O12,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/m' number=176 point_group='6/m' symprec=0.1 version='1.16.2',hex_,4.136537431498184,644.6342484080014,63.20083450141752,34.6385562206916,0.26829473427047984,False,True
477,Sr(ZnP)2,"[Element P, Element Sr, Element Zn]",Sr1 Zn2 P2,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='P-3m1' number=164 point_group='-3m' symprec=0.1 version='1.16.2',trig,4.547961890208605,102.37357470243802,63.21221682447458,42.910329920763246,0.22321509067956993,False,True
478,MgZn2,"[Element Mg, Element Zn]",Mg1 Zn2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fd-3m' number=227 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,5.331969808752822,96.62012759537475,63.30163125487138,34.79002563532938,0.26775158694127915,True,False
479,LiZnAg2,"[Element Ag, Element Li, Element Zn]",Li1 Zn1 Ag2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,7.873867175950649,60.75524403272618,63.32387103818968,19.189560135895643,0.36238201021479727,True,False
480,CsScO2,"[Element Cs, Element O, Element Sc]",Cs1 Sc1 O2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fd-3m' number=227 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,3.777341310414576,184.51125913256803,63.36709513848437,15.489153942315397,0.3869902171226856,False,False
481,AlAgS2,"[Element Ag, Element Al, Element S]",Al1 Ag1 S2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I-42d' number=122 point_group='-42m' symprec=0.1 version='1.16.2',tet,3.900206524762423,169.43391449112184,63.3971990967936,21.091924637860874,0.3502586161568412,False,True
482,Sc3In,"[Element In, Element Sc]",Sc3 In1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,4.464641710458214,185.73177687677045,63.46112829954046,39.36406910380119,0.24299561267356123,True,True
483,SrWO4,"[Element O, Element Sr, Element W]",Sr1 W1 O4,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4_1/a' number=88 point_group='4/m' symprec=0.1 version='1.16.2',tet,6.305422983224986,176.68614824725717,63.493536048670244,29.045109360928468,0.3015373117274265,False,True
484,Yb(AlSi)2,"[Element Al, Element Si, Element Yb]",Yb1 Al2 Si2,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='P-3m1' number=164 point_group='-3m' symprec=0.1 version='1.16.2',trig,4.558529166416313,103.15204766116896,63.5221156985307,42.25871293004981,0.22774378587900482,True,True
485,InCuS2,"[Element Cu, Element In, Element S]",In1 Cu1 S2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I-42d' number=122 point_group='-42m' symprec=0.1 version='1.16.2',tet,4.750316402887571,169.53429046171712,63.5761840419632,25.497561982333856,0.32311876097279313,True,True
486,CeGa2,"[Element Ce, Element Ga]",Ce1 Ga2,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6/mmm' number=191 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,6.837745059892232,67.89133237210012,63.59099848628654,54.561221283263436,0.1664067776125939,True,True
487,LiSn4Rh,"[Element Li, Element Rh, Element Sn]",Li1 Sn4 Rh1,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mcm' number=140 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,7.72550363999332,251.34795612223934,63.62723466176793,39.822768805914876,0.2410793449898559,True,True
488,Ca6Ag16N,"[Element Ag, Element Ca, Element N]",Ca6 Ag16 N1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Im-3m' number=229 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,7.0070088188531585,469.31223124258827,63.64846324494894,23.474204155264275,0.33578316890693294,True,True
489,Ba(NiAs)2,"[Element As, Element Ba, Element Ni]",Ba1 Ni2 As2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mmm' number=139 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,6.664653458379785,100.79784453336158,63.6837617764038,26.594249326410793,0.31671402515684133,True,True
490,ScHg3,"[Element Hg, Element Sc]",Sc1 Hg3,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,12.408075597361528,173.09914560592654,63.70159368510484,20.189846680484408,0.35667042108332997,True,True
491,ZnSnP2,"[Element P, Element Sn, Element Zn]",Zn1 Sn1 P2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I-42d' number=122 point_group='-42m' symprec=0.1 version='1.16.2',tet,4.525181829974542,180.59078792277623,63.76946477597305,38.6774363110562,0.24774030945560177,False,True
492,Ba2TiO4,"[Element Ba, Element O, Element Ti]",Ba2 Ti1 O4,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='P2_1/c' number=14 point_group='2/m' symprec=0.1 version='1.16.2',mono,5.0883013433726365,504.5528493342891,63.867326443089354,28.66229511915449,0.30480973237083375,False,True
493,SrPdF4,"[Element F, Element Pd, Element Sr]",Sr1 Pd1 F4,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mcm' number=140 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,4.944867487441808,181.3603153121157,63.87046107764724,22.717659528822928,0.34100853130244335,False,True
494,Cu3PSe4,"[Element Cu, Element P, Element Se]",Cu3 P1 Se4,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pmn2_1' number=31 point_group='mm2' symprec=0.1 version='1.16.2',ortho,5.477755023230643,325.84868926381984,63.89667643927913,27.69917768555822,0.3106161779977889,True,True
495,CrAgSe2,"[Element Ag, Element Cr, Element Se]",Cr1 Ag1 Se2,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R3m' number=160 point_group='3m' symprec=0.1 version='1.16.2',trig,6.224036244495957,84.78312531820237,63.916946689863636,22.823245053840292,0.34045199325413766,False,True
496,Sc2TlCd,"[Element Cd, Element Sc, Element Tl]",Sc2 Tl1 Cd1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,7.547169472608209,89.48406551338122,63.96780175190719,21.715486966170133,0.34751708938074394,True,False
497,ScSn2,"[Element Sc, Element Sn]",Sc1 Sn2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4_1/amd' number=141 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,6.641478338506865,282.4047354783488,64.04253562038687,34.19140654815851,0.27338576618182664,True,True
498,KMgF3,"[Element F, Element K, Element Mg]",K1 Mg1 F3,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,3.174844984847381,62.97202846293481,64.075877831704,42.25524630523333,0.22969084347727867,False,True
499,LiAl3,"[Element Al, Element Li]",Li1 Al3,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,2.2874078417616746,63.800383894680834,64.08862023532521,43.79887422931064,0.2216936644010966,True,True
500,MgCrO4,"[Element Cr, Element Mg, Element O]",Mg1 Cr1 O4,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Cmcm' number=63 point_group='mmm' symprec=0.1 version='1.16.2',ortho,3.218590985678326,144.76612491605178,64.14009612561668,41.398371080553204,0.23442001265026216,False,True
501,Sc3Al,"[Element Al, Element Sc]",Sc3 Al1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,3.0668444230912004,175.26617349782586,64.2078798431267,41.40490783309776,0.23461630023515498,True,False
502,BaCa4(CuN2)2,"[Element Ba, Element Ca, Element Cu, Element N]",Ba1 Ca4 Cu2 N4,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4/ncc' number=130 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,3.719032012407539,858.6289182876634,64.24258788550839,31.152771700123758,0.2912763721252293,False,True
503,YZnSn,"[Element Sn, Element Y, Element Zn]",Y1 Zn1 Sn1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,6.526354684939765,277.86931692437696,64.26682203885375,43.07085222156775,0.22609523367425086,True,True
504,SrNiF6,"[Element F, Element Ni, Element Sr]",Sr1 Ni1 F6,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R-3m' number=166 point_group='-3m' symprec=0.1 version='1.16.2',trig,4.487613887415892,96.31948554640091,64.33045201911467,22.550990739191224,0.34306338586580437,False,True
505,CuSe2,"[Element Cu, Element Se]",Cu1 Se2,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnnm' number=58 point_group='mmm' symprec=0.1 version='1.16.2',ortho,6.2788330655821145,117.14053904044698,64.3552456430903,23.71268163981828,0.3359199098576722,True,True
506,KPtN,"[Element K, Element N, Element Pt]",K1 Pt1 N1,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4_2/mmc' number=131 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,6.670059015428133,123.57537750329305,64.48062429488604,34.44372602248626,0.2732827818804761,True,False
507,LaAu,"[Element Au, Element La]",La1 Au1,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Cmcm' number=63 point_group='mmm' symprec=0.1 version='1.16.2',ortho,10.085084460727936,110.60465468780858,64.61289163298068,15.99696456534014,0.385646466399743,True,True
508,MgAg,"[Element Ag, Element Mg]",Mg1 Ag1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,6.085510065117588,36.06579560447974,64.63375134227627,29.517936486937426,0.30182138952079873,True,True
509,ScSb,"[Element Sb, Element Sc]",Sc1 Sb1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,5.4158656371335345,51.116165623039805,64.72998178183303,34.70907388264548,0.27254768937180895,True,True
510,PdPbF4,"[Element F, Element Pb, Element Pd]",Pd1 Pb1 F4,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mcm' number=140 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,6.923125044480918,186.9007480803271,64.74217233437214,18.42264891837013,0.3700489923964334,False,True
511,MgSc2Al,"[Element Al, Element Mg, Element Sc]",Mg1 Sc2 Al1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,2.8191196948838413,83.16972055594582,64.74224699690807,41.9446855079554,0.23359593412844606,True,False
512,RbVF3,"[Element F, Element Rb, Element V]",Rb1 V1 F3,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,4.392090674799269,73.12138287356564,64.80412016507978,35.306202370748,0.26946006062637057,False,True
513,LiIn2Pd,"[Element In, Element Li, Element Pd]",Li1 In2 Pd1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,8.075753467683795,70.52715520672717,64.8315212927651,-2.7030227499045267,0.5211403177689812,True,True
514,Ag3Ge5P6,"[Element Ag, Element Ge, Element P]",Ag3 Ge5 P6,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='I-43m' number=217 point_group='-43m' symprec=0.1 version='1.16.2',cubic,5.220634131745827,555.1297730873276,64.90887161418063,35.70225367137525,0.2675925726995946,False,True
515,BaGePt,"[Element Ba, Element Ge, Element Pt]",Ba1 Ge1 Pt1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='P2_13' number=198 point_group='23' symprec=0.1 version='1.16.2',cubic,8.537302572652182,315.13607664320926,64.95091487845119,22.234148177581574,0.34636924950088405,True,True
516,Sc2In,"[Element In, Element Sc]",Sc2 In1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,4.898327057897486,138.80733843691704,65.01425877010084,38.22959467958546,0.25417409367411115,True,True
517,SrF2,"[Element F, Element Sr]",Sr1 F2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,4.2795094311514355,48.74194526371349,65.02474192575455,32.122213774228904,0.28792220178950945,False,True
518,YHg,"[Element Hg, Element Y]",Y1 Hg1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,9.442619416729679,50.90951433368942,65.05460326301794,26.53857952714857,0.3204445634821419,True,True
519,Zn3P2,"[Element P, Element Zn]",Zn3 P2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4_2/nmc' number=137 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,4.691224769052758,731.0822298364071,65.08038116667817,35.12826429228679,0.27126999221210596,False,True
520,LaAs,"[Element As, Element La]",La1 As1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,5.964602303974848,59.52923349055362,65.110782954607,39.879620561612434,0.24567862771378854,True,True
521,MoPbO4,"[Element Mo, Element O, Element Pb]",Mo1 Pb1 O4,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4_1/a' number=88 point_group='4/m' symprec=0.1 version='1.16.2',tet,6.813306023373099,178.95756495491838,65.14802527862895,23.052427341334422,0.341742817348637,False,True
522,CdGeP2,"[Element Cd, Element Ge, Element P]",Cd1 Ge1 P2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I-42d' number=122 point_group='-42m' symprec=0.1 version='1.16.2',tet,4.561961999018335,179.81329023906636,65.24205151161469,34.99590401548646,0.27248011588896914,False,True
523,LiAg2Ge,"[Element Ag, Element Ge, Element Li]",Li1 Ag2 Ge1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,7.630947618275482,64.26280250860393,65.24699777962162,19.81559769532765,0.362108616580058,True,True
524,LiZnP,"[Element Li, Element P, Element Zn]",Li1 Zn1 P1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='F-43m' number=216 point_group='-43m' symprec=0.1 version='1.16.2',cubic,3.7057765831868403,46.29883627834184,65.31398304021779,51.34211635707982,0.1885639420929271,False,True
525,Ca5(CoN2)2,"[Element Ca, Element Co, Element N]",Ca5 Co2 N4,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4/ncc' number=130 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,3.1816856136298663,781.361749010281,65.31532043027727,33.9324315002556,0.2785844653236292,True,True
